dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_pct_change,djia_pct_change
1990-02-27,22.69,330.26001,152590000.0,2617.12,21.7,2932.600098,0.620035,7.99,3,89.5909539887578,127.218254089355,328.670013,0.48376698120009554,0.5625403461313683
1990-02-28,21.99,331.890015,184400000.0,2627.25,22.99,2952.0,0.614939,8.04,3,89.5909539887578,80.1427612304688,330.26001,0.4935520349557354,0.38706669927248694
1990-03-01,21.9,332.73999,157930000.0,2635.59,23.22,2933.100098,0.608356,8.08,3,86.065289080521,57.6725578308105,331.890015,0.2561014075701973,0.31744219240652516
1990-03-02,21.34,335.540009,164330000.0,2660.36,20.1,2937.0,0.600823,8.02,3,86.065289080521,84.6416854858398,332.73999,0.8415036016560684,0.939827514901781
1990-03-05,22.03,333.73999,140110000.0,2649.55,19.79,2938.0,0.572341,8.09,3,86.065289080521,74.2015151977539,335.540009,-0.5364543576679814,-0.40633598460358966
1990-03-06,20.55,337.929993,143640000.0,2676.8,22.33,2933.0,0.560684,8.17,3,86.065289080521,67.9733428955078,333.73999,1.2554692651606025,1.0284765337510215
1990-03-07,19.1,336.950012,163580000.0,2669.59,22.54,2926.0,0.547914,8.18,3,86.065289080521,77.8888702392578,337.929993,-0.28999527129869307,-0.26935146443515245
1990-03-08,19.74,340.269989,170900000.0,2696.17,21.85,2915.0,0.534026,8.18,3,86.065289080521,67.0274658203125,336.950012,0.9853025320562869,0.9956585093591208
1990-03-09,20.3,337.929993,150410000.0,2683.33,21.7,2912.0,0.519015,8.26,3,86.065289080521,59.9559783935547,340.269989,-0.6876880346917691,-0.4762310981874296
1990-03-12,20.07,338.670013,114790000.0,2686.71,16.96,2892.0,0.467255,8.26,3,86.065289080521,50.3429756164551,337.929993,0.2189861851060737,0.12596288939490385
1990-03-13,21.05,336.0,145440000.0,2674.55,20.12,2887.0,0.447836,8.26,3,86.065289080521,72.1168594360352,338.670013,-0.7883818754275129,-0.45259815908675893
1990-03-14,19.65,336.869995,145060000.0,2687.84,16.84,2881.0,0.427333,8.23,3,86.065289080521,90.2606964111328,336.0,0.258927083333349,0.49690602157372865
1990-03-15,18.81,338.070007,144410000.0,2695.72,16.67,2892.0,0.40574,8.21,3,86.065289080521,59.0909271240234,336.869995,0.3562240679820583,0.29317221263169824
1990-03-16,17.62,341.910004,222520000.0,2741.22,36.31,2886.0,0.383047,8.19,3,86.065289080521,71.666130065918,338.070007,1.1358585264856114,1.6878607570519177
1990-03-19,18.29,343.529999,142300000.0,2755.63,17.44,2871.0,0.307439,8.22,3,86.065289080521,62.3942565917969,341.910004,0.4738074291619654,0.5256783475970694
1990-03-20,19.06,341.570007,177320000.0,2738.74,22.4,2880.0,0.278574,8.25,3,86.065289080521,79.2243423461914,343.529999,-0.5705446411391812,-0.6129269894724731
1990-03-21,20.1,339.73999,130990000.0,2727.93,14.8,2926.0,0.247721,8.23,3,86.065289080521,67.7878799438477,341.570007,-0.5357663033920934,-0.3947070550691212
1990-03-22,22.74,335.690002,175930000.0,2695.72,21.71,2948.0,0.214866,8.17,3,86.065289080521,75.7776947021484,339.73999,-1.1920845703209615,-1.18074877287907
1990-03-23,20.46,337.220001,132070000.0,2704.28,19.01,2974.0,0.179996,8.15,3,86.065289080521,35.5764999389648,335.690002,0.45577735139101794,0.31754039737066364
1990-03-26,19.59,337.630005,116110000.0,2707.66,12.84,3014.0,0.0646082,8.13,2,86.065289080521,76.9087066650391,337.220001,0.12158353561002588,0.12498705755319417
1990-03-27,21.01,341.5,131610000.0,2736.94,14.32,3010.0,0.0244319,8.17,2,86.065289080521,75.1717300415039,337.630005,1.1462236598314135,1.0813765391519015
1990-03-28,19.77,342.0,142300000.0,2743.69,16.71,2990.0,-0.0163862,8.12,2,86.065289080521,89.0223236083984,341.5,0.14641288433381305,0.24662579376968363
1990-03-29,18.46,340.790009,132190000.0,2727.7,15.08,3000.0,-0.0578621,8.1,2,86.065289080521,82.4556884765625,342.0,-0.3537985380116959,-0.582791787701975
1990-03-30,19.73,339.940002,139340000.0,2707.21,15.4,2997.0,-0.100012,8.07,2,86.065289080521,73.1846389770508,340.790009,-0.24942251167933138,-0.751182314770682
1990-04-02,22.84,338.700012,124360000.0,2700.45,16.05,2934.0,-0.226766,8.05,3,76.6617002197977,132.0625,339.940002,-0.3647673097324944,-0.24970356935739568
1990-04-03,20.44,343.640015,154310000.0,2736.71,18.04,2962.0,-0.26396,8.09,3,76.6617002197977,100.797355651855,338.700012,1.4585186964799934,1.3427391731007932
1990-04-04,22.03,341.089996,159530000.0,2719.37,21.25,2960.0,-0.297999,8.01,3,76.6617002197977,86.1526107788086,343.640015,-0.7420611362736751,-0.6336075068238967
1990-04-05,21.21,340.730011,144170000.0,2721.17,13.64,2960.0,-0.328897,8.02,3,76.6617002197977,65.8355560302734,341.089996,-0.10553959489331133,0.0661918017776264
1990-04-06,21.76,340.079987,137490000.0,2717.12,12.19,2956.0,-0.356666,8.02,3,76.6617002197977,92.5747985839844,340.730011,-0.19077392041054742,-0.1488330387296677
1990-04-09,22.3,341.369995,114970000.0,2722.07,10.49,2954.0,-0.422704,8.09,3,76.6617002197977,92.5570373535156,340.079987,0.3793248792378856,0.18217818867036772
1990-04-10,21.69,342.070007,136020000.0,2731.08,13.13,2942.0,-0.44086,8.05,3,76.6617002197977,89.5288619995117,341.369995,0.20505961574037723,0.3309981007101115
1990-04-11,17.73,341.920013,141080000.0,2729.73,15.76,2959.0,-0.457335,8.03,3,76.6617002197977,100.51929473877,342.070007,-0.04384891891442422,-0.04943099433191156
1990-04-12,19.8,344.339996,142470000.0,2751.8,13.0,2995.0,-0.472134,8.02,3,76.6617002197977,74.6914901733398,341.920013,0.7077629000909136,0.8085048704450593
1990-04-16,20.75,344.73999,142810000.0,2763.06,19.55,2995.0,-0.514113,8.01,3,76.6617002197977,90.2914505004883,344.339996,0.11616251514390274,0.40918671415073327
1990-04-17,20.38,344.679993,127990000.0,2765.77,14.62,3020.0,-0.519468,8.03,3,76.6617002197977,76.0926742553711,344.73999,-0.017403551006645035,0.09807966529862266
1990-04-18,22.67,340.720001,147130000.0,2732.88,19.15,3052.0,-0.522599,8.08,3,76.6617002197977,97.1563186645508,344.679993,-1.1488894279976347,-1.189180589853811
1990-04-19,22.46,338.089996,152930000.0,2711.94,17.63,3067.0,-0.52351,8.06,3,76.6617002197977,81.2446975708008,340.720001,-0.7718962762036541,-0.766224642135771
1990-04-20,23.33,335.119995,174260000.0,2695.95,24.97,3067.0,-0.522201,7.95,3,76.6617002197977,131.387893676758,338.089996,-0.8784646204083368,-0.5896148144870494
1990-04-23,24.16,331.049988,136150000.0,2666.67,16.13,3056.0,-0.50493,8.0,3,76.6617002197977,126.770477294922,335.119995,-1.2144924387457179,-1.086073554776601
1990-04-24,21.7,330.359985,137360000.0,2654.5,14.92,3015.0,-0.494707,8.03,3,76.6617002197977,77.7141952514648,331.049988,-0.20842864371286574,-0.4563744295319694
1990-04-25,20.86,332.029999,133480000.0,2666.44,115.78,3018.0,-0.482244,8.06,3,76.6617002197977,82.450439453125,330.359985,0.5055134022965868,0.44980222264079384
1990-04-26,20.25,332.920013,141330000.0,2676.58,15.83,3009.0,-0.467536,8.09,3,76.6617002197977,92.8090057373047,332.029999,0.2680522852394507,0.38028232399753836
1990-04-27,22.19,329.109985,130630000.0,2645.05,15.85,2986.0,-0.450576,8.05,3,76.6617002197977,78.4555511474609,332.920013,-1.1444274453996206,-1.1779958006112201
1990-04-30,19.52,330.799988,122750000.0,2656.76,14.25,2951.0,-0.386647,8.07,3,76.6617002197977,44.6137046813965,329.109985,0.5135070575266854,0.4427137483223431
1990-05-01,18.43,332.25,149020000.0,2668.92,15.65,2945.0,-0.361659,8.19,3,118.537945895999,120.36946105957,330.799988,0.4383349614873744,0.4577003568255966
1990-05-02,19.32,334.480011,141610000.0,2689.64,16.59,2957.0,-0.338035,8.17,3,118.537945895999,151.615447998047,332.25,0.671184650112866,0.7763439893290203
1990-05-03,17.81,335.570007,145560000.0,2696.17,18.08,2954.0,-0.315764,8.15,3,118.537945895999,82.5450210571289,334.480011,0.32587776971819693,0.24278342082955096
1990-05-04,17.28,338.390015,140550000.0,2710.36,15.5,2946.0,-0.29484,8.02,3,118.537945895999,97.0715789794922,335.570007,0.8403635429789835,0.5263021248660182
1990-05-07,17.65,340.529999,132760000.0,2721.62,14.25,2958.0,-0.239598,8.09,3,118.537945895999,72.0123443603516,338.390015,0.6324016386831,0.41544296698592387
1990-05-08,18.49,342.01001,144230000.0,2733.56,14.09,2953.0,-0.223058,8.06,3,118.537945895999,64.0824127197266,340.529999,0.43461985855761665,0.4387092981386065
1990-05-09,18.64,342.859985,152220000.0,2732.88,18.31,2942.0,-0.207368,8.01,3,118.537945895999,82.8141937255859,342.01001,0.248523427720726,-0.02487598589384632
1990-05-10,18.59,343.820007,158460000.0,2738.51,20.03,2985.0,-0.192521,7.97,3,118.537945895999,66.0427932739258,342.859985,0.2800040955493799,0.20600977723135294
1990-05-11,19.81,352.0,234040000.0,2801.58,31.5,2960.0,-0.178511,7.88,3,118.537945895999,61.7009124755859,343.820007,2.379149797411295,2.3030772208244565
1990-05-14,20.14,354.75,225410000.0,2821.53,30.51,2976.0,-0.141578,7.89,3,118.537945895999,95.1244125366211,352.0,0.78125,0.7120981731737253
1990-05-15,19.49,354.279999,165730000.0,2822.45,21.1,2965.0,-0.131116,7.91,3,118.537945895999,75.0581817626953,354.75,-0.1324879492600517,0.032606422756442655
1990-05-16,17.71,354.0,159810000.0,2819.68,17.03,2948.0,-0.121592,7.93,3,118.537945895999,110.845245361328,354.279999,-0.07903325075937495,-0.098141685415154
1990-05-17,17.27,354.470001,164770000.0,2831.71,19.09,2917.0,-0.113003,7.93,3,118.537945895999,80.1146774291992,354.0,0.13276864406779332,0.42664415820234947
1990-05-18,17.2,354.640015,162520000.0,2819.91,25.25,2925.0,-0.105344,8.01,3,118.537945895999,70.2311172485352,354.470001,0.04796287401482857,-0.41670933817375966
1990-05-21,16.72,358.0,166280000.0,2844.68,19.43,2930.0,-0.0875615,8.02,3,118.537945895999,121.460807800293,354.640015,0.9474353874026287,0.878396828267558
1990-05-22,17.84,358.429993,203350000.0,2852.23,23.85,2970.0,-0.0828682,7.99,3,118.537945895999,91.4807968139648,358.0,0.1201097765363146,0.26540770842415906
1990-05-23,17.18,359.290009,172330000.0,2856.26,19.84,3028.0,-0.0787278,7.91,3,118.537945895999,85.7476654052734,358.429993,0.23993974187310751,0.14129295323308533
1990-05-24,17.7,358.410004,155140000.0,2855.55,22.13,3048.0,-0.0751385,7.95,3,118.537945895999,99.4125366210938,359.290009,-0.2449288813928585,-0.024857681023437994
1990-05-25,17.32,354.579987,120250000.0,2820.92,16.25,3059.0,-0.0720991,8.01,3,118.537945895999,100.380844116211,358.410004,-1.0686133080146987,-1.2127260947978558
1990-05-29,18.75,360.649994,137410000.0,2870.49,17.48,3048.0,-0.0649829,8.02,3,118.537945895999,145.379135131836,354.579987,1.7118865199800437,1.7572281383378296
1990-05-30,17.44,360.859985,199540000.0,2878.56,25.18,3083.0,-0.064243,8.03,3,118.537945895999,93.311767578125,360.649994,0.05822570455942255,0.2811366700458784
1990-05-31,17.37,361.230011,165690000.0,2876.66,17.81,3132.0,-0.0639034,8.01,3,118.537945895999,110.656898498535,360.859985,0.10254004749237211,-0.0660052248346421
1990-06-01,17.09,363.160004,187860000.0,2900.97,22.29,3159.0,-0.0639641,7.94,3,120.526735503055,84.838752746582,361.230011,0.5342836810975804,0.8450772771199988
1990-06-04,18.39,367.399994,175520000.0,2935.19,22.27,3153.0,-0.0658442,7.96,3,120.526735503055,129.1953125,363.160004,1.1675266971304499,1.1796054423175883
1990-06-05,18.97,366.640015,199720000.0,2925.0,24.44,3159.0,-0.0681155,7.96,3,120.526735503055,99.2352600097656,367.399994,-0.20685329679128728,-0.3471666229443393
1990-06-06,17.42,364.959991,164030000.0,2911.65,21.05,3172.0,-0.0713452,7.96,3,120.526735503055,97.4284591674805,366.640015,-0.4582216701032982,-0.4564102564102557
1990-06-07,16.88,363.149994,160360000.0,2897.33,20.26,3145.0,-0.0755344,7.96,3,120.526735503055,80.437629699707,364.959991,-0.4959439512919106,-0.49181735442104246
1990-06-08,17.58,358.709991,142600000.0,2862.38,17.64,3174.0,-0.0806847,7.96,3,120.526735503055,100.017143249512,363.149994,-1.2226361209853098,-1.206283026096433
1990-06-11,16.34,361.630005,119550000.0,2892.57,15.1,3154.0,-0.101532,7.99,3,120.526735503055,38.2639808654785,358.709991,0.8140319682369723,1.0547167042810557
1990-06-12,16.6,366.25,157100000.0,2933.42,22.28,3203.0,-0.109765,7.99,3,120.526735503055,64.6597290039062,361.630005,1.2775474756305139,1.4122389432234872
1990-06-13,17.38,364.899994,158910000.0,2929.7,22.68,3184.0,-0.11858,7.93,3,120.526735503055,74.6494064331055,366.25,-0.3686023208191114,-0.12681443502806644
1990-06-14,17.4,362.899994,135770000.0,2928.22,15.18,3191.0,-0.127981,7.92,3,120.526735503055,72.1692276000977,364.899994,-0.5480953776063946,-0.05051711779363588
1990-06-15,15.9,362.910004,205130000.0,2935.89,37.82,3201.0,-0.13797,7.95,3,120.526735503055,73.7948303222656,362.899994,0.0027583356752680643,0.2619338710889263
1990-06-18,17.71,356.880005,133470000.0,2882.18,16.23,3201.0,-0.171385,7.93,3,120.526735503055,78.6033020019531,362.910004,-1.661568690181392,-1.8294282142723328
1990-06-19,15.23,358.470001,134930000.0,2893.56,16.49,3229.0,-0.183517,8.0,3,120.526735503055,65.8461456298828,356.880005,0.445526781473804,0.3948400169316413
1990-06-20,15.27,359.100006,137420000.0,2895.3,15.35,3234.0,-0.196133,8.03,3,120.526735503055,89.6563873291016,358.470001,0.17574831875539765,0.06013353792559961
1990-06-21,14.72,360.470001,138570000.0,2901.73,16.54,3246.0,-0.209237,8.03,3,120.526735503055,66.547119140625,359.100006,0.38150793013354,0.22208406728145835
1990-06-22,19.36,355.429993,172570000.0,2857.18,32.38,3250.0,-0.222836,8.04,3,120.526735503055,86.6545639038086,360.470001,-1.3981768208223277,-1.5352910160490563
1990-06-25,17.06,352.309998,133100000.0,2845.05,17.43,3276.0,-0.266702,8.05,3,120.526735503055,53.0482368469238,355.429993,-0.8778085871892105,-0.42454448092174024
1990-06-26,16.29,352.059998,141420000.0,2842.33,17.27,3292.0,-0.282439,8.07,3,120.526735503055,49.0750770568848,352.309998,-0.07096023428776466,-0.09560464666702462
1990-06-27,16.0,355.140015,146620000.0,2862.13,26.41,3284.0,-0.298753,8.05,3,120.526735503055,101.076965332031,352.059998,0.8748557113835931,0.6966115827507835
1990-06-28,16.18,357.630005,136120000.0,2878.71,15.79,3273.0,-0.31565,8.0,3,120.526735503055,64.6705169677734,355.140015,0.7011291025597277,0.5792888513100447
1990-06-29,15.5,358.019989,145510000.0,2880.69,16.15,3278.0,-0.333137,8.0,3,120.526735503055,97.1902542114258,357.630005,0.10904677866725443,0.06878080807029008
1990-07-02,16.26,359.540009,130200000.0,2899.26,12.3,3319.0,-0.387844,8.0,3,111.569621071591,100.890380859375,358.019989,0.42456288662697794,0.644637222332145
1990-07-03,16.11,360.160004,130050000.0,2911.63,13.91,3356.0,-0.405035,7.96,3,111.569621071591,127.218254089355,359.540009,0.17244117051797847,0.4266605961521286
1990-07-05,17.25,355.679993,128320000.0,2879.21,16.32,3356.0,-0.43721,7.92,3,111.569621071591,85.4593658447266,360.160004,-1.2438946441148957,-1.1134656532595155
1990-07-06,16.41,358.420013,111730000.0,2904.95,15.22,3357.0,-0.452207,8.01,3,111.569621071591,89.5288619995117,355.679993,0.7703610138116268,0.8939952278576246
1990-07-09,16.66,359.519989,119390000.0,2914.11,13.88,3385.0,-0.4926,8.06,3,111.569621071591,55.9555320739746,358.420013,0.3068958094145424,0.315323843783899
1990-07-10,16.92,356.48999,147630000.0,2890.84,15.55,3408.0,-0.504143,8.07,3,111.569621071591,91.2156295776367,359.519989,-0.8427901348205813,-0.7985285387305252
1990-07-11,16.68,361.230011,162220000.0,2932.67,18.21,3440.0,-0.514683,8.05,3,111.569621071591,61.6071281433105,356.48999,1.3296364927385618,1.4469842675485234
1990-07-12,17.06,365.440002,213180000.0,2969.8,26.48,3468.0,-0.524223,7.94,3,111.569621071591,51.3008270263672,361.230011,1.1654599207705285,1.2660817616711117
1990-07-13,17.09,367.309998,215600000.0,2980.2,29.07,3507.0,-0.532767,7.85,3,111.569621071591,75.8603286743164,365.440002,0.5117108115602509,0.350191932116628
1990-07-16,16.75,368.950012,149430000.0,2999.75,19.86,3488.0,-0.552549,7.86,3,111.569621071591,66.6512603759766,367.309998,0.44649315535374434,0.6559962418629661
1990-07-17,16.66,367.519989,176790000.0,2999.75,21.21,3463.0,-0.557321,7.87,3,111.569621071591,39.6714706420898,368.950012,-0.38759261512099075,0.0
1990-07-18,18.9,364.220001,168760000.0,2981.68,17.95,3528.0,-0.561202,7.8,3,111.569621071591,85.6698532104492,367.519989,-0.8979070795520738,-0.6023835319610038
1990-07-19,18.56,365.320007,161990000.0,2993.81,21.19,3523.0,-0.564192,7.79,3,111.569621071591,82.2533721923828,364.220001,0.30201691202564884,0.4068176330122686
1990-07-20,15.63,361.609985,177810000.0,2961.14,28.09,3540.0,-0.566293,7.79,3,111.569621071591,90.6424026489258,365.320007,-1.0155540153594655,-1.0912516158340102
1990-07-23,23.68,355.309998,209030000.0,2904.7,32.55,3559.0,-0.567444,7.73,3,111.569621071591,107.77188873291,361.609985,-1.742204933859881,-1.9060226804541558
1990-07-24,21.79,355.790009,181920000.0,2922.52,23.01,3495.0,-0.56635,7.78,3,111.569621071591,133.891204833984,355.309998,0.1350963954580342,0.613488484180813
1990-07-25,20.19,357.089996,163530000.0,2930.94,19.2,3520.0,-0.564546,7.81,3,111.569621071591,122.687690734863,355.790009,0.3653804117922821,0.28810752364398784
1990-07-26,20.26,355.910004,155040000.0,2920.79,18.36,3483.0,-0.562031,7.83,3,111.569621071591,85.6698532104492,357.089996,-0.33044666980812654,-0.3463052808996503
1990-07-27,21.12,353.440002,149070000.0,2898.51,19.19,3485.0,-0.558805,7.77,3,111.569621071591,79.7643814086914,355.910004,-0.6939962272035527,-0.7628073226763954
1990-07-30,21.16,355.549988,146470000.0,2917.33,18.73,3445.0,-0.544794,7.74,3,111.569621071591,63.2608413696289,353.440002,0.5969856236023974,0.6492991226526579
1990-07-31,21.11,356.149994,175380000.0,2905.2,22.13,3438.0,-0.538611,7.74,3,111.569621071591,130.759246826172,355.549988,0.16875432998186835,-0.41579115149812385
1990-08-01,21.64,355.519989,178260000.0,2899.26,23.77,3468.0,-0.531658,7.67,3,142.165238970819,137.234939575195,356.149994,-0.17689316597320204,-0.20446096654274104
1990-08-02,20.43,351.480011,253090000.0,2864.6,45.37,3415.0,-0.525786,7.68,3,142.165238970819,108.863723754883,355.519989,-1.1363574834044043,-1.195477466663919
1990-08-03,28.74,344.859985,295880000.0,2809.65,45.36,3356.0,-0.520991,7.52,3,142.165238970819,250.392349243164,351.480011,-1.8834715468357022,-1.9182433847657498
1990-08-06,35.91,334.429993,240400000.0,2716.34,35.24,3107.0,-0.512504,7.54,3,142.165238970819,257.969879150391,344.859985,-3.0244135166914154,-3.3210542238357066
1990-08-07,32.75,334.829987,231580000.0,2710.64,42.83,3098.0,-0.510907,7.61,3,142.165238970819,299.683013916016,334.429993,0.11960470303868931,-0.20984118335702906
1990-08-08,28.27,338.350006,190400000.0,2734.9,28.1,3145.0,-0.509834,7.62,3,142.165238970819,324.476654052734,334.829987,1.0512854692432239,0.8949915887022986
1990-08-09,24.39,339.940002,155810000.0,2758.91,19.22,3091.0,-0.509283,7.66,3,142.165238970819,223.926483154297,338.350006,0.4699263992328673,0.8779114410033095
1990-08-10,25.75,335.519989,145340000.0,2716.58,19.51,3078.0,-0.509256,7.64,3,142.165238970819,216.127380371094,339.940002,-1.3002332688107687,-1.5343015901207346
1990-08-13,25.74,338.839996,122820000.0,2746.78,17.11,3040.0,-0.512299,7.66,3,142.165238970819,343.067291259766,335.519989,0.989510940881666,1.111691906735679
1990-08-14,24.18,339.390015,130320000.0,2747.77,18.29,3067.0,-0.514338,7.68,3,142.165238970819,379.881622314453,338.839996,0.1623241076888826,0.036042202142128055
1990-08-15,23.31,340.059998,136710000.0,2748.27,16.71,3178.0,-0.516889,7.7,3,142.165238970819,269.115539550781,339.390015,0.19740798797514003,0.018196573949058603
1990-08-16,27.16,332.390015,138850000.0,2681.44,20.32,3183.0,-0.519953,7.73,3,142.165238970819,192.85498046875,340.059998,-2.2554793404427453,-2.4317115858339955
1990-08-17,27.53,327.829987,212560000.0,2644.8,39.37,3122.0,-0.52353,7.72,3,142.165238970819,236.61198425293,332.390015,-1.3718907891983378,-1.366429977922301
1990-08-20,26.46,328.51001,129630000.0,2656.44,16.96,3052.0,-0.53785,7.77,3,142.165238970819,234.891159057617,327.829987,0.20743160386973436,0.4401088929219643
1990-08-21,28.9,321.859985,194630000.0,2603.96,29.34,3040.0,-0.544479,7.83,3,142.165238970819,317.216064453125,328.51001,-2.02429904647351,-1.9755763352456657
1990-08-22,30.55,316.549988,175550000.0,2560.15,25.4,2954.0,-0.552121,7.85,3,142.165238970819,344.546417236328,321.859985,-1.6497847658819786,-1.682437518241442
1990-08-23,36.47,307.059998,250440000.0,2483.42,35.43,2871.0,-0.56078,7.79,3,142.165238970819,294.795257568359,316.549988,-2.997943566499195,-2.9970900142569756
1990-08-24,33.93,311.51001,199040000.0,2532.92,28.52,2918.0,-0.570458,7.74,3,142.165238970819,270.326110839844,307.059998,1.4492320813471737,1.9932190285976592
1990-08-27,29.63,321.440002,160150000.0,2611.63,22.91,2918.0,-0.605799,7.78,3,142.165238970819,245.153930664062,311.51001,3.187695958791159,3.107480694218534
1990-08-28,29.12,321.339996,127660000.0,2614.85,16.98,3078.0,-0.619889,7.73,3,142.165238970819,266.146057128906,321.440002,-0.03111187138432614,0.12329464740410412
1990-08-29,27.38,324.190002,134240000.0,2632.43,17.1,3015.0,-0.635168,7.72,3,142.165238970819,292.715850830078,321.339996,0.88691293815788,0.672313899458854
1990-08-30,29.89,318.709991,120890000.0,2593.32,15.48,3064.0,-0.651641,7.7,3,142.165238970819,186.42155456543,324.190002,-1.6903701428768847,-1.485699524773676
1990-08-31,29.9,322.559998,96480000.0,2614.36,12.06,3087.0,-0.669315,7.63,3,142.165238970819,263.644683837891,318.709991,1.2079969592167616,0.8113152252710698
1990-09-04,29.58,323.089996,92940000.0,2613.37,14.63,3054.0,-0.745431,7.64,3,157.695285431853,292.610137939453,322.559998,0.16430989685212172,-0.03786777643477457
1990-09-05,28.52,324.390015,120610000.0,2628.22,16.68,3039.0,-0.764748,7.61,3,157.695285431853,275.644317626953,323.089996,0.402370551887965,0.568231823277987
1990-09-06,30.19,320.459991,125620000.0,2596.29,16.01,3032.0,-0.784198,7.62,3,157.695285431853,179.057723999023,324.390015,-1.2115120127849766,-1.214890686472203
1990-09-07,28.73,323.399994,123800000.0,2619.55,16.18,3047.0,-0.803788,7.63,3,157.695285431853,211.113815307617,320.459991,0.9174321545805775,0.8958937560904268
1990-09-10,29.34,321.630005,119730000.0,2615.59,15.83,3087.0,-0.863176,7.68,3,157.695285431853,198.423355102539,323.399994,-0.5473064418176854,-0.15117100265312766
1990-09-11,28.38,321.040009,113220000.0,2612.62,12.72,3083.0,-0.882805,7.67,3,157.695285431853,187.15071105957,321.630005,-0.18343935292977065,-0.1135499065220591
1990-09-12,28.12,322.540009,129890000.0,2625.74,14.54,3105.0,-0.902312,7.61,3,157.695285431853,145.513305664062,321.040009,0.46723148453438057,0.5021778903935514
1990-09-13,29.33,318.649994,123390000.0,2582.67,13.94,3093.0,-0.921707,7.59,3,157.695285431853,130.038818359375,322.540009,-1.2060565794800415,-1.640299496522879
1990-09-14,30.56,316.829987,133390000.0,2564.11,17.76,3062.0,-0.940997,7.59,3,157.695285431853,196.90087890625,318.649994,-0.5711617869981755,-0.7186361401185559
1990-09-17,29.55,317.769989,110600000.0,2567.33,14.34,3019.0,-0.998819,7.61,3,157.695285431853,184.617630004883,316.829987,0.29668971958767276,0.12557963581905085
1990-09-18,28.82,318.600006,141130000.0,2571.29,20.78,2996.0,-1.01878,7.61,3,157.695285431853,175.530075073242,317.769989,0.26120056290148685,0.1542458507476585
1990-09-19,27.88,316.600006,147530000.0,2557.43,22.9,2980.0,-1.03919,7.64,3,157.695285431853,206.748336791992,318.600006,-0.6277463786362847,-0.5390290476764648
1990-09-20,28.66,311.480011,145100000.0,2518.32,21.11,2984.0,-1.06005,7.63,3,157.695285431853,143.719863891602,316.600006,-1.61718095482285,-1.5292696183277665
1990-09-21,30.04,311.320007,201050000.0,2512.38,32.3,2931.0,-1.08137,7.6,3,157.695285431853,172.693099975586,311.480011,-0.05136894643297252,-0.2358715334032202
1990-09-24,30.56,304.589996,164070000.0,2452.97,21.17,2861.0,-1.14724,7.63,3,157.695285431853,199.942901611328,311.320007,-2.1617663011294974,-2.364690054848406
1990-09-25,28.81,308.26001,155940000.0,2485.64,18.87,2807.0,-1.16862,7.59,3,157.695285431853,280.189910888672,304.589996,1.2049030001628935,1.331854853504133
1990-09-26,28.19,305.059998,155570000.0,2459.65,24.78,2778.0,-1.18957,7.57,3,157.695285431853,192.840286254883,308.26001,-1.038088592808395,-1.0456059606378965
1990-09-27,28.67,300.970001,182690000.0,2427.48,23.13,2767.0,-1.21011,7.47,3,157.695285431853,153.657409667969,305.059998,-1.3407188837652795,-1.3079096619437736
1990-09-28,29.11,306.049988,201010000.0,2452.48,25.63,2760.0,-1.23024,7.37,3,157.695285431853,148.153823852539,300.970001,1.6878715430512115,1.0298746024683947
1990-10-01,28.06,314.940002,202210000.0,2515.84,27.99,2791.0,-1.2889,7.37,4,141.119529550806,213.210800170898,306.049988,2.9047588134524016,2.5835073068893655
1990-10-02,27.28,315.209991,188360000.0,2505.2,25.72,2905.0,-1.30857,7.41,4,141.119529550806,177.703079223633,314.940002,0.0857271220821243,-0.42292037649453995
1990-10-03,27.9,311.399994,135490000.0,2489.36,15.55,2862.0,-1.32828,7.38,4,141.119529550806,129.118896484375,315.209991,-1.2087170802907776,-0.6322848475171505
1990-10-04,27.51,312.690002,145410000.0,2516.83,19.58,2862.0,-1.34805,7.36,4,141.119529550806,140.661041259766,311.399994,0.4142607658496056,1.1034964810232362
1990-10-05,27.85,311.5,153380000.0,2510.64,20.28,2850.0,-1.36789,7.27,4,141.119529550806,179.597045898438,312.690002,-0.38056925145946163,-0.24594430295252767
1990-10-08,28.04,313.480011,99470000.0,2523.76,10.73,2925.0,-1.42707,7.27,4,141.119529550806,159.047119140625,311.5,0.6356375601926034,0.5225759168977051
1990-10-09,30.71,305.100006,145610000.0,2445.54,18.75,2913.0,-1.44564,7.41,4,141.119529550806,146.357925415039,313.480011,-2.6732182933348114,-3.0993438361809456
1990-10-10,31.19,300.390015,169190000.0,2407.92,23.9,2872.0,-1.46352,7.44,4,141.119529550806,160.437744140625,305.100006,-1.5437531653145875,-1.5383105571775468
1990-10-11,33.98,295.459991,180060000.0,2365.1,25.45,2884.0,-1.48071,7.35,4,141.119529550806,104.30451965332,300.390015,-1.6412076812872822,-1.778298282334967
1990-10-12,31.94,300.029999,187940000.0,2398.02,22.65,2915.0,-1.49721,7.37,4,141.119529550806,146.784439086914,295.459991,1.546743430314379,1.3919073189294418
1990-10-15,31.64,303.230011,164980000.0,2416.34,26.12,2916.0,-1.54289,7.4,4,141.119529550806,167.195846557617,300.029999,1.0665640138205035,0.7639636033060615
